epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.3563687627514203,32.919606854838705,1.3294154052381162,26.620370370370374
2,1.3143785434464614,33.013062836021504,1.23646225311138,26.73611111111111
3,1.2623122533162434,35.656081989247305,1.1440009585133306,57.67746913580246
4,1.2487627975642681,36.98756720430107,1.1331412218235157,57.638888888888886
5,1.2321616138021152,40.219674059139784,1.1245821714401245,33.526234567901234
6,1.1175505816936493,46.074848790322584,0.9930671409324363,62.15277777777778
7,0.9690190305312475,66.39574932795699,0.8241710905675534,76.54320987654322
8,0.8318265322595835,73.07207661290323,0.6387432239673756,79.05092592592592
9,0.7683698609471321,74.08119119623656,0.6215951950461777,78.97376543209877
10,0.7477161722878615,74.75953461021506,0.605987548828125,78.58796296296296
11,0.7346384090681871,74.7973370295699,0.6134654151068794,79.43672839506173
12,0.7248531095683575,75.34862231182795,0.5819631031265965,81.82870370370371
13,0.7162623759359121,75.45152889784946,0.5844520054481648,80.94135802469137
14,0.7091718676189581,75.57648689516128,0.5721558001306322,82.445987654321
15,0.7068932416538397,75.61008904569891,0.5656492798416702,83.14043209876544
16,0.705397617071867,75.47778057795699,0.5910700460275015,81.79012345679013
17,0.6999192995329698,75.8726058467742,0.5751928157276578,83.29475308641975
18,0.6974651534110308,76.19707661290323,0.6182157021981699,79.78395061728395
19,0.6973728773494562,76.09837029569891,0.5615878524603667,82.83179012345678
20,0.6967940448472897,75.87050571236558,0.5722155857969213,82.83179012345678
21,0.6936405704667171,76.16032426075269,0.5939003747922403,81.86728395061729
22,0.6870863561828932,76.3598370295699,0.5871718371355975,82.13734567901234
23,0.6853372529149055,76.49004536290323,0.5603747069835663,83.14043209876544
24,0.6878035639723142,76.5572496639785,0.571117247696276,83.25617283950618
25,0.6842279533545176,76.7536122311828,0.58847666449017,82.56172839506173
26,0.6841472486654917,76.77986391129032,0.5607042191205202,82.87037037037037
27,0.6819276039799055,76.77881384408602,0.5609703880769236,83.0246913580247
28,0.6748238025854031,76.97937668010753,0.5746441947089301,82.98611111111111
29,0.677024387444059,77.1410870295699,0.5798416490908023,82.4074074074074
30,0.6779750945667425,76.7515120967742,0.5682336080957342,82.75462962962963
31,0.6756295766681433,77.20619119623656,0.5546349066275137,83.37191358024691
32,0.6750520020723343,77.20199092741935,0.558738132317861,83.37191358024691
33,0.6726475109656652,77.2408434139785,0.5542557449252518,83.33333333333334
34,0.6724552232772112,77.00982862903226,0.5638589969387761,83.37191358024691
35,0.6705708814164003,77.10328461021506,0.5631031813444914,83.10185185185185
36,0.6645182104160389,77.3374495967742,0.5560121425875911,83.56481481481481
37,0.666338679070274,77.30174731182795,0.5640818156577923,82.98611111111111
38,0.6653603787223498,77.40045362903226,0.5538400488871115,83.52623456790123
39,0.6622308579583963,77.46555779569891,0.5677424768606821,82.79320987654322
40,0.6601162894318501,77.20409106182795,0.5575672310811502,83.48765432098766
41,0.6603324034561714,77.39835349462365,0.555614588437257,83.4104938271605
42,0.6573316734284163,77.37210181451614,0.5502100575853277,83.64197530864197
43,0.6575634852051735,77.5317120295699,0.5498321442692368,83.6033950617284
44,0.6553071979433298,77.62726814516128,0.5469610668994762,83.29475308641975
45,0.6538787713895241,77.49600974462365,0.5478395179465965,83.37191358024691
46,0.6503633831938108,77.86038306451614,0.550784393593117,83.37191358024691
47,0.6504627671092749,77.69447244623656,0.5417658487955729,83.44907407407408
48,0.6491747653732697,78.0199932795699,0.5364433813978124,83.37191358024691
49,0.6432170228411754,78.11449932795699,0.5366956679909317,83.64197530864197
50,0.6431097394476334,77.98954133064517,0.5413450311731409,83.68055555555556
51,0.6426016045734286,78.0231434811828,0.5400185529832486,83.87345679012346
52,0.64079225435853,78.43686995967741,0.5263046456707848,83.52623456790123
53,0.6383032786349455,78.47677251344086,0.5235181627450166,83.44907407407408
54,0.6349274404346943,78.63743279569891,0.5275702178478241,83.71913580246914
55,0.634670170644919,78.83379536290323,0.5278910299142202,83.87345679012346
56,0.6342814856519302,78.73613911290323,0.5204665693971846,83.79629629629629
57,0.6314210311199228,78.77394153225806,0.5244962904188368,84.02777777777779
58,0.628606911127766,79.02700772849461,0.5278654208889714,83.98919753086419
59,0.6285939402878284,79.12781418010753,0.5235909466390256,84.14351851851852
60,0.6259221229702234,79.16351646505376,0.5251235023692802,83.95061728395062
61,0.6265630728254715,79.0942120295699,0.5299779861061661,84.14351851851852
62,0.6240805977334579,79.2905745967742,0.5268866221110026,83.91203703703704
63,0.623889715410769,79.22757056451614,0.5315534913981402,84.14351851851852
64,0.6226227233807246,79.12571404569891,0.5279464611300716,84.14351851851852
65,0.6240145415067673,79.15721606182795,0.5240177931608977,84.06635802469137
66,0.6228355721880993,79.22652049731184,0.5250653160942925,83.91203703703704
67,0.6213278019179901,79.32417674731184,0.5200059204189865,84.06635802469137
68,0.6239052787423134,79.35672883064517,0.5194473388018431,84.10493827160494
69,0.6232292397568623,79.25907258064517,0.5201600392659506,84.10493827160494
70,0.6237648564080397,79.16246639784946,0.5199832794842897,84.02777777777779
71,0.6221831118067106,79.32732694892474,0.5234046865392614,84.06635802469137
72,0.6208118299643198,79.38613071236558,0.5218082235919105,84.25925925925925
73,0.623992263029019,79.2916246639785,0.5231325836093338,84.25925925925925
74,0.6225094348192215,79.15511592741935,0.5237753015977366,84.10493827160494
75,0.6226679272949696,79.28427419354838,0.5211344239888368,84.29783950617285
76,0.6226450291772684,79.35252856182795,0.5218834590028834,84.22067901234568
77,0.6234576391677061,79.25907258064517,0.5222129578943606,84.25925925925925
78,0.6207259378085533,79.38613071236558,0.5209510823090872,84.25925925925925
79,0.6188089766850075,79.25907258064517,0.52163991883949,84.25925925925925
80,0.6204860120390853,79.32627688172043,0.5218599935372671,84.10493827160494
81,0.6220591627061367,79.25172211021506,0.5212188065052032,84.22067901234568
82,0.6205821285645167,79.22337029569891,0.5220306184556749,84.06635802469137
83,0.6190710322310528,79.2905745967742,0.5231863900467202,84.10493827160494
84,0.6193374308447043,79.25697244623656,0.5228102648699725,84.10493827160494
85,0.6197181039800247,79.45123487903226,0.5214819610118866,84.1820987654321
86,0.617218334848682,79.25592237903226,0.5217889856409144,84.1820987654321
87,0.6216002944856882,79.18976814516128,0.5219391959684866,84.14351851851852
88,0.6212301099052032,79.35357862903226,0.5212952527734969,84.14351851851852
89,0.6198714940498272,79.45648521505376,0.5227274364895291,84.06635802469137
90,0.6214976087212563,79.38508064516128,0.5225015679995219,84.06635802469137
91,0.6194854862987995,79.28742439516128,0.5215409243548358,84.14351851851852
92,0.6207922687754035,79.32627688172043,0.5221910719518308,84.10493827160494
93,0.619251369809111,79.15931619623656,0.5213994394849848,84.14351851851852
94,0.6168456468731165,79.51423891129032,0.5226573590879087,84.10493827160494
95,0.6176934416095415,79.2916246639785,0.5215856885468518,84.14351851851852
96,0.6205467972904444,79.35252856182795,0.5215685455887406,84.14351851851852
97,0.6211285268266996,79.16036626344086,0.5222883577700015,84.06635802469137
98,0.6209551723053058,79.32417674731184,0.522184760482223,84.06635802469137
99,0.6218846080203851,79.32627688172043,0.5224762073269597,84.14351851851852
100,0.6214767352988323,79.3882308467742,0.5229095993218599,84.10493827160494
