epoch,train_loss,train_accuracy,val_loss,val_accuracy,macro_f1s
1,0.26754988141750036,84.80263157894737,0.3071640705068906,87.5,0.7656106438510276
2,0.16098045616557724,89.50657894736842,0.4763241700258934,81.13425925925925,0.7120482644317309
3,0.14674156872849714,90.82236842105263,0.3293708120839222,89.35185185185185,0.8092585662902141
4,0.1339440124599557,91.90789473684211,0.2638277447565795,92.5925925925926,0.8886017447324485
5,0.12242720909416675,92.36842105263158,0.28592126317326566,92.70833333333334,0.8979974143602018
6,0.12195410457880873,92.36842105263158,0.20090911145908413,94.67592592592592,0.889428083768967
7,0.12141017383454662,93.6842105263158,0.3802889778381726,86.45833333333334,0.7584193181850977
8,0.11369098066107224,93.51973684210526,0.3972980638220044,86.8312757201646,0.8544122299688729
9,0.10712577928053706,93.94736842105263,0.1712301682142357,94.9074074074074,0.9272389905987135
10,0.10586840883387547,94.4407894736842,0.2310022428196303,93.63425925925925,0.8928460946148995
11,0.09736123255601055,94.60526315789474,0.24672255708827395,92.47685185185185,0.853892595427356
12,0.1091260471430264,94.57236842105263,0.24790132314013102,93.40277777777779,0.8891226875087674
13,0.09508986272113888,94.57236842105263,0.1515648922472287,95.7175925925926,0.9352004178530016
14,0.09384877977794723,94.3092105263158,0.1602210606735618,95.25462962962963,0.9257001749512298
15,0.09579718218822228,94.76973684210527,0.23103560613149224,93.63425925925925,0.9021789205730694
16,0.1046134186222365,94.375,0.2692260677501542,90.04629629629629,0.7939080267868737
17,0.0896713739555133,95.06578947368422,0.16351989657414379,94.9074074074074,0.9228355568781101
18,0.09407784830974905,94.83552631578948,0.22648613996527814,93.98148148148148,0.913737452559146
19,0.09688818748844297,94.57236842105263,0.19893168834992073,95.28034979423867,0.935382383291685
20,0.09695313234666461,95.09868421052632,0.23075119403290079,93.98148148148148,0.8846506811433739
21,0.09188126113853956,95.09868421052632,0.21713804505627735,94.56018518518519,0.8944079752452231
22,0.09580803273343726,94.73684210526315,0.2339093716246781,92.70833333333334,0.8417482393438152
23,0.0908424833250281,95.52631578947368,0.19510062887787138,95.02314814814815,0.9067168434257042
24,0.08772112529136633,94.83552631578948,0.16599807176369183,95.02314814814815,0.9086997093432457
25,0.08442499880727969,95.82236842105263,0.22407652697357763,93.05555555555556,0.8419722194898026
26,0.08874144340424162,95.36184210526316,0.14386709727811345,95.94907407407408,0.9295198475421078
27,0.08474314668166795,95.72368421052632,0.1325655262013175,96.06481481481481,0.9345603720603721
28,0.08111160324004135,95.625,0.25394693217882985,93.40277777777779,0.9030543826726093
29,0.07644041995272825,96.15131578947368,0.13900846732461028,96.18055555555556,0.927912513507078
30,0.07788414788481436,95.42763157894737,0.18075310201176628,95.48611111111111,0.9310993273104424
31,0.07359262878369344,96.2171052631579,0.14399350989941484,96.06481481481481,0.9388762048776127
32,0.07182054477988889,96.51315789473685,0.13115693080603538,96.875,0.9394827057866829
33,0.07531116055324674,95.92105263157895,0.17677883502884234,95.48611111111111,0.9334256935627478
34,0.0783618042980762,95.55921052631578,0.22613117989323184,93.51851851851852,0.8604838709677419
35,0.07065449240372369,96.11842105263158,0.23770085367068447,93.75,0.8989165325786929
36,0.06435788087546826,96.74342105263159,0.15117562136047294,96.06481481481481,0.9391663266693866
37,0.06724648210955293,96.11842105263158,0.12422112420160535,96.32201646090535,0.9367306112242346
38,0.06358724962919951,96.77631578947368,0.2644117938327192,93.98148148148148,0.9141139047802189
39,0.07575965909728487,96.3157894736842,0.19484252588936382,95.94907407407408,0.9292375972186698
40,0.05959990846581365,96.28289473684211,0.19703271152319674,94.56018518518519,0.8743473826160346
41,0.059588475427345224,96.8092105263158,0.2509133942825833,93.65997942386831,0.8952963396744384
42,0.057317391150680026,96.9407894736842,0.14946594366160668,96.06481481481481,0.919068288168511
43,0.06061331522896102,96.8092105263158,0.17685526142405353,95.60185185185185,0.9296410107572872
44,0.054510180865365424,97.00657894736841,0.20196449243844886,94.32870370370371,0.908208171894801
45,0.05249665777051919,96.9407894736842,0.16953341159226645,96.41203703703704,0.9377960437118475
46,0.06216246366598888,97.20394736842105,0.26062892875052057,93.98148148148148,0.8650223413843358
47,0.051334772087437544,97.40131578947368,0.232032930108323,94.95884773662551,0.9160667847872298
48,0.04570337432485662,97.5,0.15123855747241224,96.64351851851852,0.9501990155241344
49,0.05321532584248895,97.4342105263158,0.22745135138647718,92.36111111111111,0.8885406906253305
50,0.05014907688049502,97.00657894736841,0.1795180536921045,95.48611111111111,0.9370723668140841
51,0.05291828327861271,97.69736842105263,0.1915051019134774,95.37037037037037,0.9298604455664842
52,0.04706748409049683,97.5657894736842,0.19449120519567697,95.85905349794238,0.9355651811807746
53,0.047083013097902665,97.26973684210526,0.1752573380857038,95.60185185185185,0.925226706527155
54,0.04912943394217444,97.73026315789474,0.22769090218408833,95.37037037037037,0.9117487740905463
55,0.038384886094565064,97.5657894736842,0.19949628285107118,95.94907407407408,0.9416026176882353
56,0.03827711189116694,98.15789473684211,0.20154573068022594,95.83333333333334,0.9263626708508788
