epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.2491354299146076,55.36337209302326,1.0650314072431144,60.11652542372882
2,0.9842470390852107,62.28197674418605,1.00633032847259,60.063559322033896
3,0.8776356852331827,67.12209302325581,0.8297558800648834,75.6885593220339
4,0.7464374946993451,74.53488372093024,0.7813202971118992,72.88135593220339
5,0.7015206165091936,75.79941860465115,0.717397867623022,75.10593220338984
6,0.6538242484247961,76.86046511627907,0.65046062711942,79.02542372881356
7,0.5646416223326395,80.87209302325581,0.6293933634030617,78.91949152542372
8,0.5448402754096098,81.55523255813954,0.6016145035371943,80.45550847457628
9,0.5380858188451723,81.48255813953489,0.5896282074815136,80.8792372881356
10,0.5348941550698392,81.52616279069768,0.590779530799995,80.72033898305084
11,0.5331035702727561,81.62790697674419,0.5775108296992415,81.25
12,0.5428059017935465,81.26453488372093,0.5734959901389429,81.51483050847457
13,0.5279177704522776,81.61337209302324,0.5668966891401905,81.46186440677965
14,0.5338072749071343,81.43895348837209,0.5696044776399257,81.35593220338984
15,0.5298999209736669,81.49709302325581,0.5560680607617912,82.09745762711864
16,0.5215098400448643,82.12209302325581,0.5669241355637372,81.19703389830508
17,0.5192978160325871,81.64244186046513,0.572606086730957,80.82627118644068
18,0.5167042144509248,82.09302325581396,0.5674307063474493,81.14406779661016
19,0.5188993160114732,81.38081395348837,0.5933918952941895,79.87288135593221
20,0.513085012103236,82.15116279069767,0.5638258942102982,81.25
21,0.5098200182582057,82.18023255813954,0.5541279922097416,81.72669491525424
22,0.5147497002468553,81.70058139534883,0.5559904373298257,81.67372881355932
23,0.5100328628406968,82.23837209302326,0.5560545800095897,81.67372881355932
24,0.513341875408971,81.78779069767442,0.5503626920409121,81.88559322033898
25,0.5069292656210966,81.99127906976744,0.5693178055650097,80.72033898305084
26,0.5090248013651648,82.36918604651163,0.5483509241524389,82.09745762711864
27,0.5067009132961894,82.12209302325581,0.5570547782768638,81.51483050847457
28,0.5055554839067681,82.18023255813954,0.5602362438783808,81.09110169491525
29,0.5111808721409288,81.97674418604652,0.5595411567364709,81.35593220338984
30,0.5051026654797931,82.16569767441861,0.5559758331816075,81.35593220338984
31,0.5133820189986118,81.70058139534883,0.552337161565231,81.5677966101695
32,0.509081880990849,81.75872093023256,0.5605403326325498,81.35593220338984
33,0.5051026011622229,82.18023255813954,0.5646721872232728,81.03813559322035
34,0.5036652675894804,82.15116279069767,0.5564952543226339,81.46186440677965
35,0.5030907015467799,82.28197674418605,0.5542493230205471,81.6207627118644
