epoch,train_loss,train_accuracy,val_loss,val_accuracy,macro_f1s
1,0.2518765175207095,87.61363636363636,0.2280310654095956,92.76041666666667,0.8805795637370448
2,0.15563117292794315,91.5340909090909,0.544765785409254,82.00520833333333,0.8322318906633244
3,0.13350195933810688,92.38636363636363,0.66854976740251,75.0,0.7747088273667689
4,0.1246870111504739,93.4375,0.23104967573272006,92.3828125,0.9107043980382851
5,0.12720495274459773,92.7840909090909,0.2667244849862982,91.7578125,0.8961196722597391
6,0.12453474378721281,93.125,0.1902916440472211,93.75,0.9070876288659794
7,0.1277915615249764,93.21022727272728,0.34894441823638545,89.453125,0.8885975393875023
8,0.10796399939466607,94.4034090909091,0.41725686719382793,87.5,0.8613636363636363
9,0.1291715282438831,93.57954545454545,0.2340699448402006,93.9453125,0.916954778424741
10,0.11003221403807402,94.4034090909091,0.2539523513696622,93.9453125,0.912828580088642
11,0.10493723365732215,94.26136363636364,0.29593584898475456,91.6015625,0.9086368712956735
12,0.10681497869505123,94.82954545454545,0.3061461667639378,92.17447916666667,0.9111744917361415
13,0.1074628227644346,94.11931818181817,0.2361072836691278,93.75,0.9172035254121075
14,0.10460770096291196,94.88636363636364,0.20929436753817754,94.53125,0.9274151614668856
15,0.09689922361550006,95.19886363636364,0.2726098953151279,94.140625,0.9309636486556763
16,0.09893247310749509,94.88636363636364,0.28741689366893297,91.2109375,0.8961377851529021
17,0.09665146553888918,95.19886363636364,0.2852010085157417,92.76041666666667,0.9115097718908067
18,0.09710728173906152,95.39772727272727,0.30135804469409777,91.796875,0.9136705685618729
19,0.09189949789169159,95.6534090909091,0.2962006161545787,91.2109375,0.9079265261770724
20,0.08568587337027897,95.76704545454545,0.20356493726058034,94.90885416666667,0.935905990963966
21,0.09149593999609351,95.42613636363636,0.3485828056900573,92.3828125,0.9194656711194074
22,0.08434371449561281,95.85227272727272,0.2627673923488558,93.5546875,0.9082537481730044
23,0.09140036836351183,95.85227272727272,0.24372396455146195,94.53125,0.9340431195102475
24,0.07872760317034343,96.25,0.24047319538568246,94.140625,0.9243678069183444
25,0.081403233026239,95.9090909090909,0.23715822554405008,94.140625,0.9284777815831158
26,0.07861701760187068,96.13636363636363,0.20187677386942227,94.3359375,0.9234958639286691
