epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.36656733417511,35.64833333333334,1.3500923801351477,11.226851851851851
2,1.3345479164123535,35.62166666666666,1.3126861210222598,11.149691358024691
3,1.3108190593719482,35.62166666666666,1.3097564335222598,11.226851851851851
4,1.3063075437545777,35.614999999999995,1.3051671142931338,11.265432098765432
5,1.29652490234375,35.614999999999995,1.2763460874557495,11.265432098765432
6,1.200436336517334,44.723333333333336,0.9930276760348568,36.30401234567901
7,0.9917238006591796,52.78333333333334,0.8611160560890481,38.50308641975309
8,0.9497027540206909,56.223333333333336,0.8026747063354209,39.27469135802469
9,0.923368492603302,57.3,0.7918783117223669,39.23611111111111
10,0.9065876293182373,58.20166666666666,0.7725496645326968,49.18981481481482
11,0.8900168843269348,59.026666666666664,0.7771991689999899,56.40432098765432
12,0.872193223953247,58.66166666666667,0.7532571863245081,47.99382716049383
13,0.8559914531707764,59.55166666666667,0.7932443044803761,40.316358024691354
14,0.8439918088912964,60.254999999999995,0.76384245245545,40.779320987654316
15,0.8318838410377503,60.00833333333334,0.7843571658487674,39.93055555555556
16,0.8233047332763672,61.160000000000004,0.7558356391059028,39.699074074074076
17,0.8157117490768433,60.60333333333333,0.7569788010032089,39.699074074074076
18,0.8125332174301148,62.105,0.7625248277628863,39.73765432098765
19,0.8106705393791199,61.49,0.7692382247359665,39.58333333333333
20,0.8077165293693542,61.72833333333333,0.7626999042652272,39.62191358024691
21,0.8048848223686218,61.75666666666667,0.7629532527040552,39.62191358024691
22,0.8048522939682007,62.303333333333335,0.7663303900648046,39.73765432098765
23,0.8053374166488647,61.858333333333334,0.7582898316559968,40.20061728395061
24,0.8028406229019165,62.18833333333333,0.7620877623558044,39.96913580246913
25,0.8016260499954224,62.45,0.7645849762139497,39.81481481481482
26,0.8029117636680603,62.256666666666675,0.7646558549669054,39.93055555555556
27,0.8000336689949036,62.150000000000006,0.7695254573115596,39.776234567901234
28,0.8000687227249146,62.626666666666665,0.7660342079621775,39.699074074074076
29,0.8003643383979797,62.285000000000004,0.7647431448653892,39.85339506172839
30,0.7994461803436279,62.45666666666667,0.7644585967063904,39.81481481481482
31,0.7997106323242188,62.24833333333334,0.7672386169433594,40.08487654320987
32,0.7994661335945129,62.260000000000005,0.7643313937717013,40.470679012345684
33,0.8013442482948303,62.36166666666667,0.7658822801378038,40.2391975308642
34,0.79964102602005,62.605,0.7653708524174161,40.432098765432094
35,0.7999681396484375,61.82833333333333,0.7661908224776939,40.0462962962963
36,0.7979210643768311,62.611666666666665,0.7644792949711835,40.2391975308642
37,0.8020871815681457,61.95499999999999,0.7656373624448423,40.08487654320987
38,0.7978710236549378,62.185,0.7656096242092274,40.2391975308642
39,0.797741346359253,62.27333333333333,0.7664218478732638,40.27777777777778
40,0.7995136594772339,62.31666666666666,0.7652160966837848,40.432098765432094
41,0.7990847849845886,62.779999999999994,0.764921658568912,40.27777777777778
42,0.7982692556381226,62.25833333333334,0.7635323316962631,40.432098765432094
43,0.7976307535171508,62.86000000000001,0.7636167738172743,40.39351851851852
44,0.7995488433837891,62.21,0.7651398027384723,40.27777777777778
45,0.7993527212142945,62.57833333333333,0.7644610471195645,40.39351851851852
46,0.7991881623268128,62.108333333333334,0.7640926683390582,40.470679012345684
47,0.7983964786529542,62.760000000000005,0.7660121917724609,40.316358024691354
48,0.7978584856987,62.131666666666675,0.7660351042394284,40.20061728395061
49,0.7986752848625183,62.453333333333326,0.7656964659690857,40.16203703703704
50,0.8010919718742371,62.15333333333333,0.7661491919446874,40.2391975308642
51,0.8004818224906921,62.06333333333334,0.76573395508307,40.20061728395061
52,0.7974407014846802,62.43,0.7655531322514569,40.2391975308642
53,0.7976393694877625,61.95666666666667,0.7644173900286356,40.432098765432094
54,0.7985065674781799,62.458333333333336,0.766990496052636,40.27777777777778
55,0.7983760285377502,62.231666666666676,0.7657881136293765,40.20061728395061
56,0.7974228801727294,62.07999999999999,0.7661344740125868,40.27777777777778
57,0.7988871040344239,62.025,0.7659076871695342,40.20061728395061
58,0.7996260976791382,62.05499999999999,0.7649963520191334,40.27777777777778
59,0.8012178292274476,62.035000000000004,0.7666614673755787,40.2391975308642
60,0.7971970548629761,62.30666666666668,0.7661977233710112,40.20061728395061
61,0.800116470336914,62.108333333333334,0.7648469894020645,40.39351851851852
