epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,9.411242217538529e-06,85.82386363636364,7.911899220823873e-06,78.68489583333333
2,6.2425080169635874e-06,86.81818181818181,6.3328572279174e-06,83.3984375
3,5.987855943410316e-06,88.4659090909091,6.257432421235068e-06,84.765625
4,5.1795368666386245e-06,88.52272727272728,4.780998754751664e-06,91.58854166666667
5,4.858508006319343e-06,88.60795454545455,4.336069824152608e-06,92.36979166666667
6,4.9617300564105705e-06,89.26136363636363,1.1961835208698646e-05,65.234375
7,4.770697947006655e-06,90.08522727272728,4.786385730325249e-06,89.24479166666667
8,4.209864241292135e-06,90.99431818181817,5.928956383059263e-06,79.8828125
9,3.483951613506261e-06,91.02272727272728,4.1367527417913595e-06,88.0859375
10,3.544460778667516e-06,91.16477272727272,3.498412165083631e-06,94.921875
11,4.144993493779029e-06,91.5340909090909,3.9430153836086285e-06,86.328125
12,4.0536222152034245e-06,92.2159090909091,3.16968797854731e-06,94.921875
13,3.6412900861002773e-06,91.8465909090909,2.9027151072693463e-06,92.7734375
14,3.110081894419636e-06,93.4090909090909,3.026840608818341e-06,92.7734375
15,3.1908083134236554e-06,92.38636363636363,3.1035167777703995e-06,90.4296875
16,3.1240302162545546e-06,93.0965909090909,3.086232227198704e-06,91.6015625
17,2.939164781423642e-06,93.66477272727273,2.8718027227034665e-06,93.75
18,3.381909817531695e-06,92.72727272727272,2.918575899071922e-06,92.96875
19,2.8369994037224058e-06,93.75,2.821465285363832e-06,91.6015625
20,3.4136922569029014e-06,92.72727272727272,3.0473634741075284e-06,91.9921875
21,2.97226963435936e-06,93.4090909090909,3.4098943437549262e-06,92.36979166666667
22,2.886713596436411e-06,93.66477272727273,3.6212140754630306e-06,88.0859375
23,2.8067415567792607e-06,93.29545454545455,3.0582545160800478e-06,92.7734375
24,2.849116774748175e-06,93.57954545454545,3.2556000957782147e-06,88.4765625
25,2.842622675623054e-06,93.86363636363636,3.2258168341111913e-06,92.3828125
26,2.69286654072816e-06,93.7784090909091,3.5386736228874838e-06,94.3359375
27,2.8603717274997755e-06,93.63636363636364,3.2586322625091955e-06,91.6015625
28,2.522244084895481e-06,93.89204545454545,3.0646421010856854e-06,90.0390625
29,2.8416645534434792e-06,94.0625,3.0498444057136253e-06,91.6015625
30,2.932416093286024e-06,93.52272727272727,2.9571542742715996e-06,90.234375
31,2.5612437251642073e-06,93.86363636363636,3.0730084331273845e-06,91.6015625
32,2.448285097242123e-06,94.31818181818183,2.6542680004508707e-06,93.9453125
33,2.493930230426403e-06,94.60227272727273,2.816414758356379e-06,91.6015625
34,2.8349445410020217e-06,94.31818181818183,4.30275792777777e-06,89.62239583333333
35,2.888025851048455e-06,93.03977272727273,2.6009202857945408e-06,94.53125
36,2.809031469878805e-06,93.57954545454545,2.7350749968015026e-06,91.9921875
37,2.6687142585821922e-06,94.14772727272728,2.8156290502016873e-06,92.96875
38,2.593706340741681e-06,93.69318181818181,3.686305797492585e-06,90.02604166666667
39,2.5934153138057972e-06,93.7784090909091,2.6824762862530404e-06,93.75
40,2.439830098989081e-06,94.28977272727272,3.0757461353309326e-06,90.0390625
41,2.5120343247470537e-06,94.20454545454545,2.879161575263542e-06,91.796875
42,2.288182432669766e-06,94.4034090909091,2.558614533960514e-06,91.6015625
43,2.324366694107415e-06,94.31818181818183,2.5239571153894626e-06,92.3828125
44,2.2526443630836597e-06,94.48863636363637,2.681759627886561e-06,92.3828125
45,2.1850268023048225e-06,94.20454545454545,2.6779730217369634e-06,94.140625
46,2.3112124110143257e-06,94.82954545454545,2.7178347551523444e-06,92.3828125
47,2.2039982932204277e-06,94.46022727272727,3.3188595214700598e-06,90.8203125
48,2.2524672847236037e-06,95.22727272727273,2.773889297233623e-06,91.9921875
49,3.0099554805929072e-06,93.125,3.3573471612206126e-06,86.1328125
50,2.229780021552456e-06,94.31818181818183,2.9199099323422545e-06,90.8203125
51,2.113083825024246e-06,94.9715909090909,2.787663111827686e-06,91.796875
52,2.3080305954760083e-06,94.4034090909091,8.554078227124891e-06,88.2421875
53,5.282430756572219e-06,90.68181818181819,1.6513974039789048e-05,81.0546875
54,3.737768308941337e-06,92.1875,3.96405702455412e-06,91.38020833333333
55,2.9581552542946485e-06,93.4659090909091,4.063761372930027e-06,89.44010416666667
56,3.0460028550681853e-06,93.38068181818183,2.8539365119269063e-06,93.1640625
57,2.5584686948253543e-06,94.14772727272728,3.188114612137516e-06,91.40625
58,2.860420069468587e-06,94.0625,2.5647940114432523e-06,93.5546875
59,2.3006740465544596e-06,94.77272727272728,3.0104226637133235e-06,91.796875
60,2.427458352630393e-06,94.57386363636363,2.80436055561278e-06,93.75
61,2.4900075386953674e-06,94.6875,3.537528621788535e-06,90.41666666666667
62,2.2607183477806425e-06,94.80113636363636,2.743572335990812e-06,94.3359375
63,2.41139582044525e-06,94.85795454545455,3.0177627004389807e-06,92.578125
