epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.3167512748348579,90.41432584269663,0.21851903431686676,92.53472222222221
2,0.20289053493754916,94.06601123595506,0.1496131536292119,94.27083333333334
3,0.17764657821631832,94.59269662921348,0.22884442999687357,92.01388888888889
4,0.1652568339506227,94.97893258426966,0.11999463615939021,96.52777777777779
5,0.14316400937903462,95.89185393258427,0.11939564299953215,96.00694444444444
6,0.1459776417592938,95.50561797752809,0.14514921642451858,95.48611111111111
7,0.14100043136584625,95.50561797752809,0.10904408603164484,95.13888888888889
8,0.1319389823363738,95.96207865168539,0.11940223277350823,94.79166666666666
9,0.13924141361095596,95.50561797752809,0.12053291559242199,95.83333333333334
10,0.13677726095814383,95.6811797752809,0.0983249119786491,96.52777777777779
11,0.12656094310700558,96.2429775280899,0.10721267949813612,96.18055555555556
12,0.12094317888317818,96.31320224719101,0.12582641105897588,95.3125
13,0.12208237609920207,95.85674157303372,0.14573748801800926,94.79166666666666
14,0.12924620936091027,95.75140449438202,0.10362686156026434,96.00694444444444
15,0.12268852151595475,96.31320224719101,0.09391452582116876,96.70138888888889
16,0.11204261086839304,96.73455056179775,0.1278749342899472,95.83333333333334
17,0.11867099800513367,96.38342696629213,0.13647995603645946,95.65972222222221
18,0.12148155696857511,96.38342696629213,0.10992234633715725,95.83333333333334
19,0.10279493030746666,96.83988764044943,0.09973540758215273,96.18055555555556
20,0.10249125197519328,96.62921348314607,0.09713808555938562,96.35416666666666
21,0.10242529659207618,96.83988764044943,0.13339335401989652,95.48611111111111
22,0.0981067240426547,96.875,0.09647713121482898,96.35416666666666
23,0.10751449835246031,96.48876404494382,0.11255678799857884,96.00694444444444
24,0.09821777810667003,96.98033707865169,0.13602650624729526,95.65972222222221
25,0.09907880948144901,96.73455056179775,0.10373876082207466,96.52777777777779
26,0.09294192334950975,96.94522471910112,0.09682152279548165,95.83333333333334
27,0.09128320589661598,96.76966292134831,0.1507985095928714,96.18055555555556
28,0.0995088488993685,96.83988764044943,0.13811050038745204,95.83333333333334
29,0.10103439662103238,96.55898876404494,0.1178422286150875,95.83333333333334
30,0.09341004259591357,96.83988764044943,0.133778353066438,96.00694444444444
31,0.08602184159785844,97.01544943820225,0.12414215582528401,96.70138888888889
32,0.08660750417038798,97.22612359550563,0.13483748939397344,95.65972222222221
33,0.08958457228518353,97.3314606741573,0.12499056082227374,96.00694444444444
34,0.08848990363414201,97.12078651685393,0.11725946396686975,96.18055555555556
35,0.08348277368676964,97.26123595505618,0.13143304533401887,95.83333333333334
