epoch,train_loss,train_accuracy,val_loss,val_accuracy,macro_f1s
1,1.1369720987070386,52.80373831775701,1.0910073588876164,50.91911764705882,0.49232565899232567
2,0.7077456966181782,63.96028037383178,0.8036954288973528,64.33823529411765,0.5967828694135471
3,0.47559572519543014,69.88901869158879,0.6847376216422109,74.08088235294117,0.6898084815321477
4,0.3726488542612468,73.74415887850468,0.5635516014607513,80.33088235294117,0.7521482227648051
5,0.311511616979804,78.32943925233646,0.49439949471065225,84.00735294117648,0.7846480471351117
6,0.2692799422646237,80.98714953271028,0.39928604147451763,84.92647058823529,0.8022617358125446
7,0.24198914110382028,84.31658878504673,0.35241202577291164,89.33823529411765,0.8452334585245977
8,0.2270166942867163,85.1927570093458,0.3093017105232267,90.44117647058823,0.8554618949028887
9,0.21542706246548723,86.4193925233645,0.2654239516157438,92.27941176470588,0.8787517413034556
10,0.20610112094572772,86.5946261682243,0.27422767532441544,90.99264705882352,0.8620891289948667
11,0.20247958419478942,86.71144859813083,0.2400947743341984,92.64705882352942,0.8842159665883795
12,0.19125748874845905,87.38317757009347,0.2151864872807089,93.75,0.9010788419725071
13,0.19585991786601387,87.29556074766354,0.2284710890175227,92.64705882352942,0.8828688300224499
14,0.18293476397189024,87.35397196261682,0.23782725092571447,92.09558823529412,0.8781779484934786
15,0.19854130985859397,87.52920560747664,0.2052183783654233,93.01470588235294,0.8870679894736955
16,0.18248024798720797,88.05490654205607,0.1978790977052139,93.75,0.8999671268902039
17,0.18401487159464402,87.58761682242991,0.22616958030609086,92.46323529411765,0.8831243017776385
18,0.1931105769961794,86.33177570093457,0.23176621722386165,92.46323529411765,0.8821844870772289
19,0.17672718392911357,87.9964953271028,0.20871107095359442,92.64705882352942,0.8828688300224499
20,0.18664379247298865,87.47079439252336,0.21479274720117889,93.01470588235294,0.891211428860182
21,0.18545700714131383,87.44158878504673,0.18886664494707742,94.11764705882352,0.9041879862115618
22,0.18281293096386383,87.55841121495327,0.18881252525812564,94.11764705882352,0.9076662236603876
23,0.17711422736887064,88.5806074766355,0.20421245909871205,92.83088235294117,0.8875974363415902
24,0.17973326186640798,87.20794392523365,0.21377554671455393,92.64705882352942,0.8828688300224499
25,0.17577971288255442,87.82126168224299,0.19658449868781164,93.38235294117648,0.8947637364257647
26,0.17991404158768254,88.43457943925233,0.21021825529854088,92.83088235294117,0.8857564719600795
27,0.18521310953057815,87.87967289719626,0.19107503598035477,93.56617647058823,0.8968443377083993
28,0.18408119072702445,87.44158878504673,0.2102755267166204,92.64705882352942,0.8845915254836543
29,0.17512272893686162,88.3177570093458,0.18756741036743144,94.30147058823529,0.9110691573926868
30,0.18105654684809325,88.17172897196261,0.21373409343034247,92.64705882352942,0.8845915254836543
31,0.17738768670742758,87.55841121495327,0.2063519055612714,93.75,0.910769403360682
32,0.18181243312553824,88.63901869158879,0.20611069137435956,93.01470588235294,0.890663722672222
33,0.18062160296417842,87.76285046728972,0.23863165258251898,92.27941176470588,0.8832905576023513
34,0.18241780115482964,88.11331775700934,0.19545863232890362,93.56617647058823,0.8978886096852849
35,0.18118088699389842,87.87967289719626,0.18408314081812827,93.93382352941177,0.9010693283592716
36,0.17182233205465514,88.17172897196261,0.18204083435086751,95.03676470588235,0.9307693164353965
37,0.18199963514283996,88.25934579439252,0.21626699364894783,92.64705882352942,0.8845915254836543
38,0.17937354088943697,88.52219626168224,0.19234958244487643,93.93382352941177,0.9069899238505881
39,0.17680498313541723,87.96728971962617,0.22584547862232499,92.09558823529412,0.8797240793308548
40,0.1820288834240392,87.9964953271028,0.19270880012738736,93.38235294117648,0.8947637364257647
41,0.17323038194363363,88.5806074766355,0.20633296121377498,92.83088235294117,0.8875974363415902
42,0.18187615539983054,87.73364485981308,0.21353996170150555,92.46323529411765,0.8800350140056022
43,0.17595063393639626,89.2231308411215,0.19908923407681012,93.19852941176471,0.8937928014014971
44,0.17319862039707531,88.17172897196261,0.19187426867360688,94.66911764705883,0.9218227834591044
45,0.1786911050292933,87.82126168224299,0.2448657825417981,91.17647058823529,0.8654661576331252
46,0.18263570351578365,88.4929906542056,0.18595592563232297,93.75,0.9010788419725071
47,0.17292793342304008,87.9964953271028,0.20972994523746072,93.19852941176471,0.8955376798048664
48,0.17204167871413945,88.28855140186917,0.21771058523839149,92.64705882352942,0.8845915254836543
49,0.1775682518067204,87.93808411214953,0.21497191380117062,92.64705882352942,0.8845915254836543
50,0.16087832352337994,89.2231308411215,0.19625091881350862,93.01470588235294,0.890663722672222
51,0.18267830003435923,88.4929906542056,0.18157695800661766,94.11764705882352,0.9076662236603876
52,0.17882865482819416,87.9964953271028,0.2221912129633197,92.83088235294117,0.8927206146388174
53,0.17289191331261786,87.96728971962617,0.20480022647568738,92.83088235294117,0.8875974363415902
54,0.16574334154758497,88.69742990654206,0.1963860654111212,93.19852941176471,0.8917016806722688
55,0.17246831478289912,88.52219626168224,0.20571548685684854,93.01470588235294,0.8896395350524591
56,0.17279281721354645,88.25934579439252,0.20677853928303674,92.83088235294117,0.8866357584889782
