epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.369952392578125,33.11126373626374,1.3194131718741522,57.638888888888886
2,1.3452738001233056,33.656135531135526,1.23549661371443,57.52314814814815
3,1.3276667663029262,34.98855311355311,1.1961545591001157,57.71604938271605
4,1.3127339124679565,41.504120879120876,1.1707765570393316,73.41820987654322
5,1.1994355786414372,50.503663003663,1.039443638589647,70.5246913580247
6,1.0677554720924014,58.59203296703297,0.921187506781684,77.54629629629629
7,0.9842516331445603,58.740842490842496,0.7485795440497222,80.78703703703704
8,0.9310644098690578,61.71703296703297,0.6984836679917795,79.16666666666666
9,0.9146655673072451,62.66025641025641,0.685312811975126,79.66820987654322
10,0.8962684171540397,62.944139194139204,0.6477606031629775,81.40432098765432
11,0.8977350745882307,63.38369963369963,0.6582113658940351,81.4429012345679
12,0.8889586255663917,63.21428571428571,0.7185705922268055,78.08641975308642
13,0.8813760053543818,63.486721611721606,0.6771616516289888,80.59413580246914
14,0.8751770802906581,63.27838827838828,0.7075914453577112,78.8966049382716
15,0.8701670147123791,63.29441391941392,0.6976822989958303,79.97685185185185
16,0.8674864048049563,63.71794871794872,0.6736970367255034,81.0570987654321
17,0.8648529892876035,63.486721611721606,0.6833235422770182,80.01543209876544
18,0.8658106361116682,63.88278388278389,0.668606346404111,81.28858024691358
19,0.8631264255160377,63.21886446886447,0.6809698277049594,80.51697530864197
20,0.8601816955066862,63.82097069597069,0.677647367671684,80.86419753086419
21,0.8611999596868243,63.62179487179487,0.6771668085345516,80.86419753086419
22,0.8608363991691953,63.756868131868124,0.6768403472723784,80.63271604938271
23,0.8584404496919541,63.605769230769226,0.6764447247540509,80.70987654320987
24,0.8602631824357169,63.64239926739926,0.6721567467406944,80.90277777777779
25,0.8591981286094302,63.8507326007326,0.67618935196488,80.63271604938271
26,0.8588034771737598,63.427197802197796,0.6733583763793662,80.82561728395062
27,0.8553641262508574,63.880494505494504,0.6753208968374464,80.74845679012346
28,0.8586045185724894,64.00641025641026,0.6758199378296181,80.63271604938271
29,0.8581550734383719,63.608058608058606,0.674512697590722,80.78703703703704
30,0.8592293472517104,63.525641025641036,0.6751478446854485,80.74845679012346
31,0.8597083948907398,63.70421245421246,0.674517430641033,80.74845679012346
32,0.8562850112006778,63.59890109890111,0.6738422535083912,80.74845679012346
33,0.8589143934704009,63.69047619047619,0.674717867815936,80.74845679012346
34,0.856880015418643,63.853021978021985,0.6762634096322236,80.78703703703704
35,0.8546922524770101,64.01556776556777,0.6761382067645038,80.90277777777779
36,0.8584470362890334,63.770604395604394,0.6752653011569271,80.74845679012346
37,0.855854636714572,63.66529304029304,0.6754885073061343,80.82561728395062
38,0.8546554236184983,64.00641025641026,0.6760377994290104,80.78703703703704
39,0.8596570071719941,63.548534798534796,0.6752582369027315,80.78703703703704
40,0.8547062243734087,63.9308608058608,0.6762456540708188,80.63271604938271
41,0.8576228561855498,63.743131868131876,0.676147648581752,80.78703703703704
42,0.8588262296858288,64.08195970695971,0.6755502488878038,80.74845679012346
43,0.8571764508883158,63.52335164835164,0.6756372562161198,80.70987654320987
44,0.8582957829747881,63.94917582417582,0.6769217981232537,80.67129629629629
45,0.855936180409931,63.86675824175825,0.6770294794329891,80.74845679012346
46,0.8564257599058606,63.8598901098901,0.675941632853614,80.74845679012346
47,0.8580471827870324,63.15934065934066,0.6753867356865494,80.70987654320987
48,0.8577442157836187,63.66529304029304,0.67734205060535,80.67129629629629
49,0.8583766897519429,63.962912087912095,0.6743512562027684,80.82561728395062
50,0.8548664217903501,63.81410256410257,0.6785146218759043,80.67129629629629
51,0.8581237940561204,63.65842490842491,0.6772367932178356,80.63271604938271
52,0.860949851217724,63.43635531135532,0.6766945167824074,80.74845679012346
53,0.8557458786737351,63.784340659340664,0.6771774755583869,80.74845679012346
54,0.8592794384275164,63.4569597069597,0.6753189188462717,80.82561728395062
55,0.8565985242525737,63.70421245421246,0.6752314633793302,80.82561728395062
56,0.8555794636408488,63.733974358974365,0.6753013752124928,80.86419753086419
57,0.8603754418236869,63.70192307692307,0.6752127431057118,80.74845679012346
58,0.857824795019059,63.64468864468865,0.6776324378119575,80.67129629629629
59,0.8568893835658119,63.770604395604394,0.6765173916463498,80.78703703703704
60,0.8573337095124381,63.853021978021985,0.6777479847272238,80.63271604938271
61,0.8597921098981585,63.69047619047619,0.679096621495706,80.4783950617284
62,0.8575114556721278,63.99954212454212,0.6767708107277199,80.67129629629629
63,0.8603096893855504,63.83699633699634,0.6754094583016855,80.74845679012346
64,0.8594548463821411,63.89652014652015,0.6761108217415986,80.70987654320987
65,0.8588785364514305,63.27380952380952,0.6759799674705222,80.70987654320987
66,0.8602571317127773,63.72481684981685,0.6755531209486502,80.78703703703704
67,0.857440071446555,63.90567765567765,0.675275049827717,80.78703703703704
68,0.8580393513043721,63.94688644688645,0.6771711662963584,80.59413580246914
69,0.8579052822930472,63.47527472527473,0.6768418771249277,80.74845679012346
70,0.8573467788242158,63.80723443223444,0.67702806658215,80.67129629629629
71,0.8566987940243312,63.972069597069606,0.675824436876509,80.78703703703704
72,0.856771715482076,64.09111721611723,0.6775205157421254,80.55555555555556
73,0.8553646575836908,63.875915750915745,0.6747090374981916,80.82561728395062
74,0.8584235486530122,63.541666666666664,0.6774822054085908,80.59413580246914
75,0.8601978688012986,63.34478021978022,0.6776622489646629,80.78703703703704
76,0.8576872354462033,64.04532967032968,0.6767612739845559,80.74845679012346
77,0.8574754726319086,63.79120879120879,0.6765736231097469,80.74845679012346
78,0.8563325541360037,63.9423076923077,0.6768341064453125,80.70987654320987
79,0.8598624195371355,63.674450549450555,0.6760741803381178,80.74845679012346
80,0.8607495807466052,63.55769230769231,0.6762447600011472,80.70987654320987
81,0.8592404876436506,63.74771062271063,0.6769695039148684,80.74845679012346
82,0.8563242452485221,63.5782967032967,0.6765737643948307,80.70987654320987
83,0.8578660823049999,63.738553113553124,0.676605365894459,80.70987654320987
84,0.8604221730005174,63.76144688644688,0.676770481798384,80.70987654320987
85,0.8598154181525821,63.83699633699634,0.6763539248042636,80.78703703703704
