epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.2744627938206707,92.23214285714286,0.18887955728590627,95.01028806584362
2,0.19454751930066516,93.34821428571428,0.2807264193815576,91.66666666666666
3,0.16625187069709813,94.6875,0.09987287288445428,97.38940329218107
4,0.1628549450742347,94.77678571428572,0.15476837660362772,95.0488683127572
5,0.14047268349677325,95.58035714285714,0.16421483598511527,95.25462962962963
6,0.1313550372208868,95.9375,0.16231003413124906,95.13888888888889
7,0.1272798289145742,95.89285714285715,0.12483823066146148,96.875
8,0.12731930879609926,95.84821428571428,0.11297038100073459,96.32201646090535
9,0.12203018034675292,95.75892857142857,0.11115073431351953,96.5792181069959
10,0.12573321203568152,95.66964285714286,0.11045215858505092,96.70781893004116
11,0.12438156251529497,96.11607142857143,0.11349787409374214,96.52777777777779
12,0.13256562032869884,95.71428571428572,0.12557175423636283,96.55349794238683
13,0.11412383476272225,96.47321428571428,0.10918847207169703,96.64351851851852
14,0.10962952964806132,96.65178571428571,0.10328364415801372,96.60493827160494
15,0.11535347712093166,96.20535714285714,0.15327488360344432,94.6116255144033
16,0.10511396583169699,97.05357142857143,0.0879448124257949,96.875
17,0.12114610061980784,96.16071428571429,0.12942298900129068,96.25771604938271
18,0.11326695201652391,96.47321428571428,0.09650345493234151,96.99074074074075
19,0.11238071540636675,96.33928571428572,0.08951365328054332,97.15792181069959
20,0.10849680190107652,96.60714285714286,0.10982148584325505,96.52777777777779
21,0.1069158906782312,96.38392857142857,0.10829366497485655,96.55349794238683
22,0.10164103603123555,96.38392857142857,0.08167669283338236,97.01646090534979
23,0.09642833496576973,96.875,0.15794011316824322,95.1003086419753
24,0.1078383324135627,96.60714285714286,0.09940836715270086,96.11625514403292
25,0.0988959669135511,96.5625,0.11302846575379304,96.19341563786008
26,0.09373879206499883,97.1875,0.10783774469449006,97.10648148148148
27,0.08896439549114023,96.91964285714286,0.09480680172407153,96.875
28,0.09909058206581643,96.69642857142857,0.08272146353389569,97.22222222222221
29,0.10581248161782111,96.65178571428571,0.08996727830361595,96.99074074074075
30,0.09264035221588399,96.83035714285714,0.09745040565354025,96.99074074074075
31,0.08788630789411919,97.1875,0.09221564641528082,97.80092592592592
32,0.09611281247011252,96.96428571428571,0.09566684041325331,96.875
33,0.0842242920438626,97.14285714285714,0.08713825821204982,97.68518518518519
34,0.09910985890642873,97.14285714285714,0.08092848950439946,97.80092592592592
35,0.09426038508702601,96.91964285714286,0.08736198230411463,97.33796296296296
36,0.0832265745382756,97.23214285714286,0.072600107576296,97.47942386831275
37,0.07837622781683291,97.54464285714286,0.0906689226313995,97.71090534979423
38,0.08399947797879577,97.14285714285714,0.09324773876155464,97.10648148148148
39,0.08181376378717167,97.23214285714286,0.08258013856352085,97.45370370370371
40,0.09662736008010273,96.83035714285714,0.14807842840821617,95.83333333333334
41,0.08010361327656677,97.32142857142857,0.08083971988932077,97.45370370370371
42,0.07614219457443272,97.58928571428571,0.091858024185243,98.28960905349794
43,0.07712879806224789,97.85714285714285,0.11502426933603366,96.64351851851852
44,0.06882238385067986,97.99107142857143,0.11361564294806899,96.64351851851852
45,0.0816051021351346,97.63392857142857,0.10960958200666937,96.99074074074075
46,0.07600986425698336,97.41071428571428,0.08169374334648148,97.68518518518519
47,0.07357713762737278,97.32142857142857,0.10521696331567944,96.64351851851852
48,0.06632335762759405,97.85714285714285,0.11713138007629427,96.64351851851852
49,0.07097366017156413,97.76785714285714,0.1481125384678258,95.94907407407408
50,0.0711932412814349,97.99107142857143,0.10802218914775746,97.80092592592592
51,0.06969086175917515,97.8125,0.10389667830518572,96.99074074074075
52,0.060251257546977806,98.21428571428571,0.10068959524455244,97.56944444444444
53,0.08383365945690976,97.23214285714286,0.09235330528709138,97.33796296296296
54,0.05903706959049616,98.08035714285714,0.09800677201343327,97.33796296296296
55,0.061739381163247994,98.21428571428571,0.11621843101059005,97.10648148148148
56,0.05737913136170911,98.48214285714286,0.11215987118389716,97.22222222222221
57,0.06450552870519459,97.85714285714285,0.13837745584737182,96.52777777777779
58,0.0670605320150831,97.72321428571429,0.107350655401475,96.90072016460904
59,0.05566011221547212,98.4375,0.1310849488337735,96.875
60,0.05329125665593892,98.21428571428571,0.12167027454471908,97.04218106995884
61,0.058775838757199904,98.39285714285714,0.12536620289756684,96.52777777777779
62,0.05063915657478252,98.79464285714286,0.10362979033257602,97.56944444444444
63,0.054371474094555845,98.25892857142857,0.10640097061837685,97.363683127572
64,0.052953490990746234,98.30357142857142,0.12302708314357208,97.22222222222221
65,0.061047451494128574,98.39285714285714,0.24375153172123074,92.70833333333334
66,0.05173736823988812,98.52678571428571,0.1321599009224883,96.875
67,0.04237197149944093,98.75,0.09530689632181209,97.80092592592592
68,0.04039549046595182,99.10714285714286,0.16370693386890825,96.18055555555556
69,0.04947791401562946,98.57142857142858,0.11003040174250547,97.47942386831275
70,0.0437683848215134,98.75,0.11639315719126683,97.33796296296296
71,0.050659897522668224,98.79464285714286,0.12812973119731327,97.33796296296296
72,0.04066407585050911,98.70535714285714,0.1270627378481482,97.45370370370371
73,0.03816444781010172,98.92857142857143,0.13867497748839241,96.90072016460904
74,0.032752893818542364,99.0625,0.12455248838040023,97.04218106995884
75,0.04811715416976118,98.52678571428571,0.18454175337002973,96.06481481481481
76,0.040303663457078594,98.79464285714286,0.11792741356437007,96.99074074074075
77,0.02749123643485031,99.19642857142857,0.14430984611253397,97.10648148148148
78,0.04578816690440622,98.61607142857143,0.17402490735656995,96.55349794238683
79,0.04626283725956455,98.70535714285714,0.1306838474807861,96.875
80,0.04445372445375791,98.52678571428571,0.12565017498038994,96.92644032921811
81,0.030557562750930498,99.01785714285715,0.15961464429332645,96.875
82,0.04023149103990623,98.83928571428572,0.1148569307318852,97.5951646090535
83,0.039072840994257216,98.88392857142857,0.14434403100302814,96.64351851851852
84,0.03440530399841789,99.01785714285715,0.1356037542329634,96.64351851851852
85,0.027620852494146676,99.28571428571429,0.1330943759488729,96.875
86,0.020234927891786877,99.33035714285714,0.1647178142633434,96.41203703703704
87,0.013598210545439672,99.64285714285714,0.17139007235120382,96.99074074074075
88,0.025223753022770065,99.10714285714286,0.16144649021908594,97.01646090534979
89,0.03225006512116774,99.10714285714286,0.15612511961014913,96.60493827160494
90,0.02639378021184322,99.24107142857143,0.21817403078282663,96.06481481481481
91,0.03491429140059543,98.92857142857143,0.16292933074971558,97.01646090534979
92,0.018754589135642163,99.33035714285714,0.1390129675162623,97.363683127572
93,0.023257855466051428,99.59821428571428,0.18358203163959977,96.99074074074075
94,0.02438055830300852,99.375,0.19601864058387475,97.10648148148148
95,0.02850939813153153,99.15178571428571,0.1861328625584267,96.75925925925925
96,0.02480677017967017,99.375,0.2201479060065131,96.28343621399176
97,0.017603697972039558,99.375,0.17273105018410592,96.75925925925925
98,0.03351086291742311,99.19642857142857,0.15452032498356622,97.56944444444444
99,0.017523990553620805,99.55357142857143,0.19057056793182406,97.13220164609054
100,0.03196777759086607,99.15178571428571,0.17828868713497237,96.99074074074075
