epoch,train_loss,train_accuracy,val_loss,val_accuracy,macro_f1s
1,0.2606053646720414,85.43526785714286,0.4190166954385859,84.765625,0.8059546226269486
2,0.16347515278695418,89.42522321428571,0.41012477070762543,89.51822916666666,0.8575217662739627
3,0.14265103272295424,91.43415178571429,0.3474663432034504,86.97916666666666,0.8550336275746112
4,0.13105626745216017,92.52232142857143,0.26198921074501413,90.625,0.8853865841611923
5,0.12460503928429846,93.10825892857143,0.3336881797577007,87.5,0.8436658489863981
6,0.10605089032989261,93.5546875,0.30885412310379934,87.6953125,0.8148681807430045
7,0.11588444183247962,93.5546875,0.39419264231946727,86.71875,0.8480692110062136
8,0.11314539928155552,93.63839285714286,0.3245057529275073,86.9140625,0.8495989136721402
9,0.10566175997623109,93.91741071428571,0.3934561695305092,83.3984375,0.7848022023712968
10,0.1129955096735752,93.77790178571429,0.27633160111236066,88.8671875,0.8475004605848789
11,0.1119898615371702,93.33147321428571,0.2108904243342522,92.1875,0.8983866623572506
12,0.10495244407294584,94.47544642857143,0.3610906634229991,86.19791666666666,0.8462189709025152
13,0.1086067606645104,93.77790178571429,0.1854739169822892,93.1640625,0.9080811373092927
14,0.09518689066836876,94.41964285714286,0.23798279719841275,90.69010416666666,0.8871311150722916
15,0.09882892864490193,94.83816964285714,0.2509986344120989,91.015625,0.8740665341763452
16,0.09021021567085492,94.19642857142857,0.27187712708877143,90.234375,0.8716967710008661
17,0.09589860906791207,94.78236607142857,0.28554946993629926,88.93229166666666,0.8653160220061629
18,0.08986618912812057,95.06138392857143,0.29718175343899134,87.76041666666666,0.8586379065605134
19,0.08608417058297034,94.81026785714286,0.4530515036740468,83.203125,0.8186063218390804
20,0.08958037205073717,95.20089285714286,0.30017731303834694,89.0625,0.8536875687979254
21,0.08703241488962833,94.81026785714286,0.15065505073178365,95.18229166666666,0.9284804991326732
22,0.08636517424019985,95.39620535714286,0.31532152443980976,89.2578125,0.8687865497076023
23,0.08181969588622451,95.3125,0.2913407680881619,89.453125,0.8704635241668348
24,0.07390002695527594,95.92633928571429,0.2111928378305663,92.578125,0.8993897799678823
25,0.0854786868148949,95.17299107142857,0.26412058748522327,90.49479166666666,0.8817911612562854
26,0.07293038868062597,96.01004464285714,0.3784786440296557,87.36979166666666,0.8554708368802653
27,0.07577267418050074,95.84263392857143,0.23917652749898366,92.3828125,0.8922730070280569
28,0.0680106315246251,96.2890625,0.2596482502106028,91.015625,0.8873716153127917
29,0.07477268933351817,96.14955357142857,0.18725383926902595,94.3359375,0.917841812475494
30,0.07345702456950676,96.34486607142857,0.2946512796789378,91.40625,0.8778669186184643
31,0.06595989929961174,96.65178571428571,0.20833053713392044,92.7734375,0.8987274316058345
32,0.0699437115649094,96.45647321428571,0.24560560194301218,91.6015625,0.8845334804265703
33,0.07098731011085745,96.2890625,0.23640367056770373,92.3828125,0.8922730070280569
34,0.06850788926489518,96.76339285714286,0.2815132401806435,91.2109375,0.8862066685851616
35,0.06896459643446308,96.484375,0.23184910805117553,93.1640625,0.9027601993462184
36,0.06164046068235101,96.62388392857143,0.39598756583433214,89.84375,0.8655622489959839
37,0.05979027063585818,97.23772321428571,0.28049776928594383,91.796875,0.8917453330085446
38,0.06312597032436836,97.18191964285714,0.21241025625290888,93.359375,0.9073611069648028
39,0.06264897349839364,97.01450892857143,0.36690525005879593,88.8671875,0.8686293482910405
40,0.05758581859533608,97.09821428571429,0.22133448145430634,94.140625,0.9147819814788961
41,0.061720753383789476,96.93080357142857,0.22493134588121677,93.9453125,0.911103368993601
